City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
699,Yeppoon,AU,-23.1333,150.7333,76.78,74,43,13.2,scattered clouds
700,Vanimo,PG,-2.6741,141.3028,82.17,79,100,8.14,overcast clouds
701,Tateyama,JP,34.9833,139.8667,76.1,79,100,16.58,overcast clouds
702,Yining,CN,29.0361,114.5636,74.14,50,97,3.29,overcast clouds
703,Gimli,CA,50.6336,-96.9907,51.82,93,62,8.05,broken clouds
704,Miraflores,MX,19.2167,-98.8083,59.97,91,100,3.2,overcast clouds
705,Domodossola,IT,46.1165,8.2931,57.54,79,23,1.72,few clouds
706,Dhidhdhoo,MV,6.8833,73.1,81.61,77,15,9.35,few clouds
707,Iskateley,RU,67.6803,53.1512,39.69,77,100,15.14,overcast clouds
708,Quixere,BR,-5.0742,-37.9886,70.11,80,7,4.7,clear sky
709,Naze,JP,28.3667,129.4833,79.72,83,53,21.25,broken clouds
710,Aden,YE,12.7794,45.0367,88.0,74,15,8.23,few clouds
711,Jaromerice Nad Rokytnou,CZ,49.0941,15.8933,44.49,98,75,10.36,broken clouds
712,Sakmara,RU,51.9844,55.3338,66.22,15,41,10.07,scattered clouds
713,Chapleau,CA,47.8405,-83.4034,60.4,97,43,8.79,scattered clouds
714,Coalinga,US,36.1397,-120.3602,65.03,55,6,7.38,clear sky
715,Ternate,ID,0.8,127.4,84.15,69,80,4.25,broken clouds
716,Batesville,US,35.7698,-91.641,80.94,67,0,0.0,clear sky
717,Neiafu,TO,-18.65,-173.9833,79.48,78,40,11.5,scattered clouds
718,Haines City,US,28.1142,-81.6179,77.95,93,17,4.81,few clouds
719,Rio Grande,BR,-32.035,-52.0986,56.89,81,100,6.87,light rain
720,Huntsville,US,34.7304,-86.5861,77.2,86,0,7.0,clear sky
721,Behshahr,IR,36.6923,53.5526,76.95,37,10,5.03,clear sky
722,Santa Maria,BR,-29.6842,-53.8069,59.13,90,58,8.12,broken clouds
723,Fez,MA,34.0372,-4.9998,64.65,100,40,5.75,scattered clouds
724,Sinnamary,GF,5.3833,-52.95,78.48,86,98,10.78,overcast clouds
725,Xihe,CN,31.6864,113.4659,72.64,37,100,5.97,overcast clouds
726,Iwanai,JP,42.9744,140.5089,58.32,50,3,5.88,clear sky
727,Paamiut,GL,61.994,-49.6678,40.08,82,69,12.15,broken clouds
728,Aranos,NA,-24.1333,19.1167,49.87,35,0,8.55,clear sky
729,Pedernales,DO,18.0384,-71.744,80.69,78,100,1.48,overcast clouds
730,Kuching,MY,1.55,110.3333,89.82,62,40,3.44,scattered clouds
731,Surab,PK,28.4914,66.2585,78.69,13,0,4.81,clear sky
732,Elat,IL,29.5581,34.9482,76.84,53,0,4.61,clear sky
733,Agadez,NE,19.75,10.25,82.51,18,11,10.13,few clouds
734,Svetlyy,RU,54.675,20.1347,53.65,82,37,9.4,scattered clouds
735,Saint-Augustin,CA,51.226,-58.6502,47.71,72,7,2.35,clear sky
736,Betsiamites,CA,48.9413,-68.646,52.2,84,96,4.74,overcast clouds
737,Boyolangu,ID,-8.1181,111.8935,81.41,76,100,8.95,overcast clouds
738,Ouadda,CF,8.0777,22.4007,70.75,92,18,2.1,few clouds
739,Uribia,CO,11.7139,-72.266,80.37,77,83,3.31,broken clouds
740,Zeya,RU,53.75,127.2667,55.02,50,95,3.89,overcast clouds
741,Soe,ID,-9.8607,124.284,86.4,34,37,12.06,scattered clouds
742,Jingdezhen,CN,29.2947,117.2079,75.16,57,94,7.31,overcast clouds
743,Binga,ZW,-17.6203,27.3414,77.59,41,79,5.99,broken clouds
744,Osorno,CL,-40.5667,-73.15,36.25,100,100,1.14,fog
745,Mehamn,NO,71.0357,27.8492,42.75,87,100,17.27,overcast clouds
746,Keffi,NG,8.8486,7.8736,70.63,96,78,0.87,moderate rain
747,Birao,CF,10.2849,22.7882,74.95,89,44,3.47,scattered clouds
748,Lafia,NG,8.4833,8.5167,72.99,95,77,3.0,light rain
749,Tadine,NC,-21.55,167.8833,75.9,76,54,13.18,broken clouds
750,Barra,BR,-11.0894,-43.1417,76.55,60,32,10.13,scattered clouds
751,Bilma,NE,18.6853,12.9164,89.06,36,65,4.18,broken clouds
752,Urumqi,CN,43.801,87.6005,77.95,12,0,6.71,clear sky
753,Baruun-Urt,MN,46.6806,113.2792,55.44,40,91,13.22,overcast clouds
754,Batagay-Alyta,RU,67.8006,130.4114,35.26,35,89,7.94,overcast clouds
755,Najran,SA,17.4924,44.1277,83.05,23,64,3.78,broken clouds
756,Baghdad,IQ,33.3406,44.4009,82.31,30,75,6.91,broken clouds
757,Mancio Lima,BR,-7.6142,-72.8958,73.71,82,41,3.0,scattered clouds
758,Isoka,ZM,-10.1606,32.6335,72.79,42,17,5.55,few clouds
759,Nabire,ID,-3.3667,135.4833,82.02,83,91,5.01,overcast clouds
760,Petropavlovsk-Kamchatskiy,RU,53.0452,158.6483,55.99,51,75,13.42,broken clouds
761,Labelle,US,26.7617,-81.4384,75.97,86,19,4.5,few clouds
762,Antigonish,CA,45.6169,-61.9986,57.15,92,100,1.01,light rain
763,Biak,ID,-0.9131,122.8766,83.5,67,90,5.93,overcast clouds
764,Madimba,TZ,-10.4,40.3333,74.52,88,40,11.5,light rain
765,Buchanan,LR,5.8808,-10.0467,74.66,90,99,7.63,light rain
766,Albacete,ES,38.8333,-2.0,64.18,88,0,3.44,clear sky
767,Quelimane,MZ,-17.8786,36.8883,73.35,78,0,10.36,clear sky
768,Malpura,IN,26.2833,75.3833,91.94,35,28,15.9,scattered clouds
769,Weyburn,CA,49.6668,-103.8511,46.62,71,93,10.36,overcast clouds
770,Puerto Del Rosario,ES,28.5004,-13.8627,73.15,83,40,14.97,scattered clouds
771,Pathein,MM,16.7833,94.7333,87.42,65,94,7.99,overcast clouds
772,Maxixe,MZ,-23.8597,35.3472,73.22,100,75,0.0,broken clouds
773,Pacifica,US,37.6138,-122.4869,65.16,84,100,1.01,overcast clouds
774,Caimito,CO,8.8123,-75.4107,73.31,92,98,4.45,overcast clouds
775,Amga,RU,60.8953,131.9608,42.75,33,24,9.15,few clouds
776,Abrau-Dyurso,RU,44.69,37.59,62.06,66,77,9.98,broken clouds
777,Lesosibirsk,RU,58.2358,92.4828,48.36,40,92,4.09,overcast clouds
778,Sampit,ID,-2.5333,112.95,92.01,49,84,3.2,light rain
779,Tokur,RU,53.1333,132.9,46.51,62,93,12.35,overcast clouds
780,Jumla,NP,29.2747,82.1838,73.06,61,88,5.66,overcast clouds
781,Ihosy,MG,-22.4,46.1167,68.67,52,27,10.02,scattered clouds
782,Acarau,BR,-2.8856,-40.12,76.87,79,55,15.79,broken clouds
783,Albury,AU,-36.0833,146.9167,60.15,100,100,5.01,light rain
784,Katwijk,NL,52.1942,4.4222,52.97,93,80,3.83,broken clouds
785,Isiolo,KE,0.3546,37.5822,74.82,51,88,5.17,overcast clouds
786,Bowen,AU,-20.0167,148.2333,77.7,71,91,9.55,overcast clouds
787,Seymchan,RU,62.8833,152.4333,35.92,97,100,4.65,overcast clouds
788,Tura,IN,25.5198,90.2201,85.3,66,20,6.11,few clouds
789,Sadovoye,RU,47.7764,44.5089,65.08,66,97,6.35,light rain
790,Broome,US,42.2506,-75.833,58.17,82,1,1.01,clear sky
791,Zhengjiatun,CN,43.5064,123.5064,71.78,41,2,19.15,clear sky
792,Loviisa,FI,60.4566,26.2251,48.15,75,54,7.4,broken clouds
793,Tomatlan,MX,19.9333,-105.25,74.1,96,100,2.71,overcast clouds
794,Americus,US,32.0724,-84.2327,76.14,65,52,4.68,broken clouds
795,Tokamachi,JP,37.1333,138.7667,68.25,73,97,4.76,overcast clouds
796,Hwange,ZW,-18.3693,26.5019,74.89,25,14,7.65,few clouds
797,Kuyanovo,RU,55.8014,54.5372,64.45,64,66,3.38,broken clouds
798,Paramonga,PE,-10.6667,-77.8333,60.26,86,94,11.65,overcast clouds
799,Mahajanga,MG,-15.7167,46.3167,80.62,41,0,9.22,clear sky
800,Pak Phanang,TH,8.3511,100.202,93.22,54,100,3.36,overcast clouds
801,Dharchula,IN,29.85,80.5333,82.44,63,89,5.17,overcast clouds
802,Belyy Yar,RU,53.6039,91.3903,62.49,48,0,2.24,clear sky
803,Manuk Mangkaw,PH,4.8,119.85,83.84,64,78,2.46,broken clouds
804,Calabozo,VE,8.9242,-67.4293,72.81,96,98,3.04,overcast clouds
805,Nyuksenitsa,RU,60.4128,44.2397,47.37,92,94,6.82,overcast clouds
806,Orcopampa,PE,-15.2661,-72.3417,40.71,23,96,0.76,overcast clouds
807,San Carlos De Bariloche,AR,-41.1456,-71.3082,35.35,64,40,6.91,scattered clouds
808,Grand Forks,US,47.9417,-97.4337,53.78,45,5,14.25,clear sky
809,Goderich,CA,43.7501,-81.7165,64.72,77,22,5.75,few clouds
810,Bosaso,SO,11.2842,49.1816,94.98,38,0,23.02,clear sky
811,Gainesville,US,29.6516,-82.3248,72.09,86,1,3.74,clear sky
812,Te Anau,NZ,-45.4167,167.7167,51.51,81,78,2.06,broken clouds
813,Makat,KZ,47.6469,53.3463,79.02,12,0,11.52,clear sky
814,Oytal,KZ,42.9057,73.2697,79.41,28,78,4.81,broken clouds
815,Fukue,JP,32.6881,128.8419,75.56,50,75,19.57,broken clouds
816,Penzance,GB,50.1186,-5.5371,50.68,76,66,5.99,broken clouds
817,Avera,US,33.194,-82.5271,69.39,61,0,2.82,clear sky
818,Khandbari,NP,27.3747,87.2039,82.69,69,35,4.27,scattered clouds
819,Porto Velho,BR,-8.7619,-63.9039,75.25,88,0,1.14,clear sky
820,Uarini,BR,-2.99,-65.1083,71.96,90,21,1.41,few clouds
821,Vestmanna,FO,62.1564,-7.1664,50.92,100,100,12.66,fog
822,Moses Lake,US,47.1301,-119.2781,63.88,30,0,10.2,clear sky
823,Locri,IT,38.2414,16.2623,70.32,74,26,6.8,scattered clouds
824,Cuamba,MZ,-14.8031,36.5372,76.35,51,26,8.95,scattered clouds
825,Jurm,AF,36.8648,70.8342,74.21,28,84,4.68,broken clouds
826,Oyugis,KE,-0.509,34.7358,73.0,52,50,2.35,scattered clouds
827,Carupano,VE,10.6678,-63.2585,78.76,89,99,6.15,overcast clouds
828,Lyaskelya,RU,61.7667,31.0167,46.26,83,93,4.21,overcast clouds
829,Kysyl-Syr,RU,63.8986,122.7617,39.34,53,100,10.16,overcast clouds
830,Gashua,NG,12.871,11.0482,78.28,69,100,6.29,overcast clouds
831,Angoram,PG,-4.0625,144.0661,83.5,70,100,1.39,light rain
832,Rudbar,AF,30.15,62.6,89.74,13,0,9.51,clear sky
833,Akyab,MM,20.15,92.9,84.42,74,62,7.74,broken clouds
834,Khudumelapye,BW,-23.8833,24.75,57.42,31,0,7.0,clear sky
835,Suhbaatar,MN,50.2314,106.2078,56.05,41,96,11.81,overcast clouds
836,Murdochville,CA,48.9583,-65.5006,41.88,94,100,2.28,overcast clouds
837,Northam,GB,51.0333,-4.2167,51.62,95,54,5.57,broken clouds
838,Mindelo,CV,16.8901,-24.9804,76.55,78,20,13.8,few clouds
839,Sandpoint,US,48.2766,-116.5533,54.05,61,0,6.06,clear sky
840,San Antonio,US,29.4241,-98.4936,81.05,75,52,7.67,broken clouds
841,Taywarah,AF,33.35,64.4167,64.42,14,0,4.63,clear sky
842,Beruwala,LK,6.4788,79.9828,83.32,73,13,9.35,few clouds
843,Loreto,MX,22.2667,-101.9667,58.96,81,39,13.85,scattered clouds
844,Nantucket,US,41.2835,-70.0995,62.71,49,92,7.78,overcast clouds
845,Gigmoto,PH,13.7796,124.39,83.93,73,96,1.43,overcast clouds
846,Shubarkuduk,KZ,49.1447,56.4872,75.65,12,4,8.7,clear sky
847,Puri,IN,19.8,85.85,84.72,70,78,10.25,broken clouds
848,Pontianak,ID,-0.0333,109.3333,85.98,66,75,3.44,broken clouds
849,Areni,AM,39.7191,45.1799,81.21,18,6,3.42,clear sky
850,Guatire,VE,10.4762,-66.5427,71.65,96,94,0.89,overcast clouds
851,Puerto Penasco,MX,31.3167,-113.5333,85.91,79,13,11.99,few clouds
852,Pandan,PH,14.0453,124.1694,86.04,65,91,5.99,overcast clouds
853,Innisfail,AU,-17.5333,146.0333,80.4,64,52,7.87,broken clouds
854,Vallenar,CL,-28.5708,-70.7581,51.6,65,0,4.05,clear sky
855,Kidal,ML,18.4411,1.4078,83.43,52,46,6.06,scattered clouds
856,Hovd,MN,48.0056,91.6419,59.95,32,2,5.97,clear sky
857,Monticello,US,45.3055,-93.7941,69.75,69,100,13.8,overcast clouds
858,Muli,MV,2.9167,73.5667,81.9,74,9,7.14,clear sky
859,Vredendal,ZA,-31.6683,18.5012,61.92,31,4,10.25,clear sky
860,Heide,DE,54.2,9.1,42.12,87,9,3.44,clear sky
861,Zheleznodorozhnyy,RU,55.7503,38.0042,50.22,74,77,5.01,broken clouds
862,Jiehu,CN,35.5428,118.455,73.92,48,1,8.03,clear sky
863,Kailua,US,21.4022,-157.7394,80.02,80,49,4.0,scattered clouds
864,Gari,RU,59.4307,62.3497,61.14,54,35,14.63,scattered clouds
865,Mapiri,BO,-15.25,-68.1667,70.5,85,59,1.9,broken clouds
866,Rozhyshche,UA,50.9154,25.2691,49.12,97,100,7.63,overcast clouds
867,Nizwa,OM,22.9333,57.5333,92.97,28,11,4.14,few clouds
868,Pasighat,IN,28.0667,95.3333,83.71,85,56,3.38,broken clouds
869,Amarpatan,IN,24.3167,80.9833,84.24,73,81,7.54,broken clouds
870,Umm Kaddadah,SD,13.6017,26.6876,82.42,50,76,4.23,broken clouds
871,Tambacounda,SN,13.7539,-13.7586,74.32,96,99,4.5,overcast clouds
872,Rosetown,CA,51.5501,-108.0014,33.78,86,49,6.91,scattered clouds
873,Peno,RU,56.9262,32.7426,47.8,85,99,3.83,overcast clouds
874,Kabo,CF,7.6994,18.629,70.88,95,16,1.79,few clouds
875,Erzin,TR,36.9559,36.2,77.31,70,14,4.21,few clouds
876,Khorramshahr,IR,30.4397,48.1664,91.35,94,0,4.61,mist
877,Glyadyanskoye,RU,54.9075,65.0883,74.53,19,81,9.42,broken clouds
878,Stepnyak,KZ,52.8339,70.7803,74.82,33,0,2.55,clear sky
879,Anadyr,RU,64.75,177.4833,41.5,93,75,35.79,light intensity shower rain
880,Dongning,CN,44.0622,131.1207,67.39,38,0,8.05,clear sky
881,Inta,RU,66.0317,60.1659,43.68,91,100,20.87,light rain
882,Casablanca,MA,33.5928,-7.6192,73.62,87,1,3.0,clear sky
883,Hailar,CN,49.2,119.7,58.98,34,100,16.33,overcast clouds
884,Puurmani,EE,58.5738,26.2878,48.42,93,95,5.82,overcast clouds
885,Sisimiut,GL,66.9395,-53.6735,35.56,78,92,3.83,overcast clouds
886,Aleksandrov Gay,RU,50.147,48.5704,72.52,43,80,12.19,broken clouds
887,Sao Jose Da Coroa Grande,BR,-8.8978,-35.1478,73.2,84,36,5.66,scattered clouds
888,Anaconda,US,46.1285,-112.9423,40.84,85,16,2.57,few clouds
889,Olot,ES,42.181,2.4901,57.76,89,1,3.29,clear sky
890,Kokopo,PG,-4.352,152.2633,82.2,69,100,7.83,overcast clouds
891,Khandyga,RU,62.6667,135.6,41.72,34,14,6.8,few clouds
892,Mombaca,BR,-5.7431,-39.6275,69.73,90,13,2.44,few clouds
893,Dalgopol,BG,43.05,27.35,57.11,53,6,7.25,clear sky
894,Ritchie,ZA,-29.038,24.6028,45.61,66,0,1.7,clear sky
895,Barinas,VE,8.6226,-70.2075,75.24,100,75,2.3,broken clouds
896,Dubno,UA,50.4169,25.7343,48.88,94,95,8.55,overcast clouds
897,Herran,CO,7.5061,-72.4833,61.0,97,91,1.79,light rain
898,Oussouye,SN,12.485,-16.5469,78.89,90,100,4.65,overcast clouds
899,Sume,BR,-7.6717,-36.88,64.83,82,6,5.91,clear sky
900,Rantepao,ID,-2.9701,119.8978,83.5,55,35,4.88,scattered clouds
901,Timaru,NZ,-44.4,171.25,52.07,80,100,2.62,overcast clouds
902,Seminole,US,28.7086,-81.2081,77.34,94,14,3.87,few clouds
903,Souillac,MU,-20.5167,57.5167,73.78,78,75,11.5,broken clouds
904,Horasan,TR,40.0458,42.1728,71.26,25,64,3.65,broken clouds
905,Solaro,IT,44.8799,9.1732,57.61,89,80,1.01,broken clouds
906,Okhotsk,RU,59.3833,143.3,48.6,51,38,26.49,scattered clouds
907,Guadalupe Y Calvo,MX,26.1,-106.9667,52.16,86,32,5.59,scattered clouds
908,Olafsvik,IS,64.8945,-23.7142,49.86,88,75,8.86,broken clouds
909,Zelenoborskiy,RU,66.845,32.3622,39.96,77,25,5.88,scattered clouds
910,Arroio Dos Ratos,BR,-30.0772,-51.7292,56.77,86,92,6.22,overcast clouds
911,Zhangzhou,CN,24.5133,117.6556,87.73,45,60,7.54,broken clouds
912,Sumenep,ID,-7.0167,113.8667,81.63,72,100,8.52,overcast clouds
913,Linxia,CN,35.6003,103.2064,71.04,42,4,5.53,clear sky
914,Vatne,NO,62.5667,6.65,53.44,90,100,6.62,overcast clouds
915,The Pas,CA,53.8251,-101.2541,46.42,93,100,5.75,mist
916,Akdepe,TM,42.0551,59.3788,78.89,11,0,10.78,clear sky
917,Suksun,RU,57.1431,57.3949,61.95,50,41,8.5,scattered clouds
918,Temozon,MX,20.8,-88.2167,72.7,99,10,1.5,clear sky
919,Mbeya,TZ,-8.9,33.45,69.46,40,8,4.65,clear sky
920,Lima,PE,-12.0432,-77.0282,58.89,85,100,11.5,overcast clouds
921,Luena,AO,-11.7833,19.9167,69.84,59,52,4.05,broken clouds
922,Kaniama,CD,-7.5667,24.1833,77.81,58,63,3.22,broken clouds
923,Stornoway,GB,58.2093,-6.3865,57.16,95,75,21.85,light rain
924,Somerset West,ZA,-34.084,18.8211,60.06,76,50,5.48,scattered clouds
925,Takhtamygda,RU,54.1,123.5667,55.62,47,31,4.16,scattered clouds
926,Kankon,IN,15.0167,74.0167,82.2,74,100,5.06,overcast clouds
927,Inuvik,CA,68.3499,-133.7218,40.06,90,40,5.75,scattered clouds
928,Slavuta,UA,50.3016,26.8651,48.04,93,100,7.18,overcast clouds
929,Goure,NE,13.9835,10.2704,79.32,61,100,7.83,overcast clouds
930,Viedma,AR,-40.8135,-62.9967,41.0,83,0,9.69,clear sky
931,Siavonga,ZM,-16.5382,28.7088,83.8,36,53,2.68,broken clouds
932,Umm Lajj,SA,25.0213,37.2685,84.27,43,0,1.07,clear sky
933,Statesboro,US,32.4488,-81.7832,73.47,94,0,0.0,clear sky
934,Melbu,NO,68.5044,14.8297,48.02,81,75,10.36,shower rain and drizzle
935,Jaisalmer,IN,26.9147,70.9181,92.14,34,0,13.0,clear sky
936,Haapiti,PF,-17.5667,-149.8667,78.53,72,49,17.16,light rain
937,Kalmunai,LK,7.4167,81.8167,88.86,55,6,6.58,clear sky
938,Kashi,CN,39.4547,75.9797,65.41,59,40,15.66,scattered clouds
939,San Joaquin,US,37.9333,-121.3011,68.11,74,53,6.8,broken clouds
940,Itarema,BR,-2.9248,-39.9167,76.73,79,48,14.81,scattered clouds
941,Borba,BR,-4.3878,-59.5939,77.32,48,65,1.21,broken clouds
942,Khuzdar,PK,27.7384,66.6434,83.97,29,0,1.9,clear sky
943,Esperanza,DO,19.5847,-70.9849,74.3,94,100,1.01,overcast clouds
944,Heyang,CN,26.1011,107.473,79.99,56,76,4.03,broken clouds
945,Caldwell,US,43.6629,-116.6874,68.61,43,22,14.97,few clouds
946,Soderhamn,SE,61.3037,17.0592,44.47,72,31,2.82,scattered clouds
947,Galesong,ID,-5.3166,119.3661,86.02,66,46,12.37,scattered clouds
948,Candelaria,PH,13.9311,121.4233,85.91,67,100,4.38,overcast clouds
949,Bahce,TR,37.1972,36.5766,72.52,68,40,7.43,scattered clouds
950,Lerwick,GB,60.1545,-1.1494,55.4,94,100,12.57,overcast clouds
951,Tonk,IN,26.1667,75.7833,91.85,37,66,13.96,broken clouds
952,Villarrica,PY,-25.75,-56.4333,60.84,91,7,2.37,clear sky
953,Xuddur,SO,4.1213,43.8894,81.41,54,5,15.08,clear sky
954,Coos Bay,US,43.3665,-124.2179,61.32,100,100,1.3,overcast clouds
955,Kasempa,ZM,-13.4584,25.8338,78.66,42,4,6.24,clear sky
956,Nuevo Laredo,MX,27.4763,-99.5164,84.6,59,79,13.13,broken clouds
957,Tumkur,IN,13.3422,77.1017,78.6,62,100,10.2,overcast clouds
958,Seoul,KR,37.5683,126.9778,76.39,38,0,5.75,clear sky
959,Freetown,SL,8.484,-13.2299,75.24,92,100,7.72,moderate rain
960,Huarmey,PE,-10.0681,-78.1522,60.76,87,83,12.19,broken clouds
961,Ginir,ET,7.1333,40.7,67.89,55,3,9.19,clear sky
962,Caruray,PH,10.3094,119.0128,83.88,79,92,10.22,overcast clouds
963,Beatrice,US,40.2681,-96.747,78.89,57,75,9.22,broken clouds
964,Kathmandu,NP,27.7167,85.3167,80.82,65,40,2.3,scattered clouds
965,Lons-Le-Saunier,FR,46.75,5.75,50.23,83,66,4.43,broken clouds
966,Cefalu,IT,38.0386,14.0229,73.54,71,34,5.99,scattered clouds
967,Vamdrup,DK,55.4276,9.2844,42.66,93,5,0.0,clear sky
968,Liepaja,LV,56.5419,21.0367,48.18,93,45,0.0,scattered clouds
969,Maroantsetra,MG,-15.4333,49.7333,71.26,76,56,3.67,light rain
970,Khorinsk,RU,52.1657,109.7726,46.47,67,99,17.38,light rain
971,Durusu,TR,41.3053,28.6767,66.83,59,1,5.99,clear sky
972,Sucua,EC,-2.4667,-78.1667,66.18,89,72,3.98,broken clouds
973,Sigli,ID,5.3848,95.9609,85.82,65,92,7.2,overcast clouds
974,Salvador,SV,13.8333,-88.9167,70.05,98,100,0.83,overcast clouds
975,Am Timan,TD,11.0297,20.2827,73.0,89,31,2.48,scattered clouds
976,Saint-Prosper,CA,46.2117,-70.4811,47.71,98,100,4.05,overcast clouds
977,Shirvan,AZ,39.9509,48.8994,82.87,31,3,3.89,clear sky
978,Verkhnyaya Inta,RU,65.9811,60.3094,44.15,91,100,20.71,light rain
979,Bauchi,NG,10.5,10.0,71.87,92,97,3.15,overcast clouds
980,Sociedad,SV,13.7,-88.0167,71.17,97,99,1.66,overcast clouds
981,Taltal,CL,-25.4,-70.4833,54.14,75,0,2.19,clear sky
982,Eskil,TR,38.4017,33.4131,63.84,67,15,11.1,few clouds
983,Smithers,CA,54.7804,-127.1743,46.72,81,20,2.3,few clouds
984,Kiama,AU,-34.6833,150.8667,68.38,82,100,10.0,light rain
985,Le Port,RE,-20.9373,55.2919,75.2,72,65,6.96,broken clouds
986,Houston,US,29.7633,-95.3633,81.09,81,100,5.75,overcast clouds
987,Gushikawa,JP,26.3544,127.8686,83.62,58,11,12.53,few clouds
988,San Lorenzo,PY,-25.3333,-57.5333,67.59,82,0,7.0,clear sky
989,Yabrud,SY,33.9674,36.6574,63.64,70,11,4.16,few clouds
990,Ippy,CF,6.2679,21.2247,71.19,94,46,2.62,scattered clouds
991,Chengdu,CN,30.6667,104.0667,80.94,100,40,4.47,scattered clouds
992,Nador,MA,35.174,-2.9287,71.85,88,75,1.14,broken clouds
993,Aginskoye,RU,51.1,114.53,53.31,44,68,19.69,broken clouds
994,Vitim,RU,59.4511,112.5578,41.77,98,100,4.36,light rain
995,Mombetsu,JP,44.3525,143.3525,60.82,48,20,3.44,few clouds
996,Salinopolis,BR,-0.6136,-47.3561,79.32,80,33,13.33,scattered clouds
997,Vega De Alatorre,MX,20.0333,-96.6333,75.85,84,91,6.02,overcast clouds
998,Denpasar,ID,-8.65,115.2167,83.86,79,40,14.97,scattered clouds
999,Chirongui,YT,-12.9319,45.1483,78.73,72,37,6.96,light rain
1000,Collie,AU,-33.3667,116.15,62.33,61,32,14.72,scattered clouds
1001,Mantua,IT,45.1667,10.7833,60.04,79,82,5.99,broken clouds
1002,Guider,CM,9.9342,13.9486,73.58,91,100,4.97,overcast clouds
1003,Izumo,JP,35.3667,132.7667,73.35,46,40,19.57,scattered clouds
1004,Smirnykh,RU,49.75,142.8333,53.82,46,7,11.43,clear sky
1005,Ghanzi,BW,-21.5667,21.7833,53.55,33,0,11.1,clear sky
1006,Kachug,RU,53.9606,105.8817,40.62,63,87,16.04,overcast clouds
1007,Mago,RU,53.2514,140.1822,57.25,47,8,13.24,clear sky
1008,Kismayo,SO,-0.3582,42.5454,80.56,72,63,14.58,broken clouds
1009,Nanakuli,US,21.3906,-158.1547,79.99,73,46,12.35,scattered clouds
1010,Bergama,TR,39.1207,27.1805,64.02,63,4,11.39,clear sky
1011,Road Town,VG,18.4167,-64.6167,82.49,79,99,16.53,overcast clouds
1012,Vostok,RU,46.4856,135.8833,54.75,41,0,9.06,clear sky
1013,Gambela,ET,8.25,34.5833,77.29,75,100,3.24,overcast clouds
1014,Nalut,LY,30.3333,10.85,84.33,14,0,8.81,clear sky
1015,Bonanza,NI,14.0289,-84.591,72.48,100,99,0.47,overcast clouds
1016,Mingrelskaya,RU,45.0134,38.3379,67.21,63,55,12.57,broken clouds
1017,Kamiiso,JP,41.8167,140.65,62.71,48,35,2.86,scattered clouds
1018,Semme,FR,46.1963,1.5007,50.41,83,15,5.64,few clouds
1019,Darnah,LY,32.767,22.6367,76.78,63,22,3.29,few clouds
1020,Ponta Delgada,PT,37.7333,-25.6667,73.51,88,40,2.3,scattered clouds
1021,Pitsunda,GE,43.1592,40.3378,66.38,88,100,7.36,light rain
1022,Henties Bay,NA,-22.116,14.2845,59.25,56,0,7.94,clear sky
1023,Weligama,LK,5.9667,80.4167,85.57,66,19,12.73,few clouds
1024,Barra Patuca,HN,15.8,-84.2833,77.92,86,26,1.83,scattered clouds
1025,Acamixtla,MX,18.5667,-99.5833,58.57,91,96,3.56,light rain
1026,Abha,SA,18.2164,42.5053,69.62,37,0,0.0,clear sky
1027,Cruzeiro Do Sul,BR,-29.5128,-51.9853,61.09,84,65,4.38,broken clouds
1028,Banjar,ID,-8.19,114.9675,85.21,66,100,1.95,overcast clouds
1029,Kloulklubed,PW,7.0419,134.2556,88.3,68,40,1.92,scattered clouds
1030,Kasongo-Lunda,CD,-6.4667,16.8167,74.64,85,80,1.52,broken clouds
1031,Kassala,SD,15.451,36.4,83.1,55,51,8.3,broken clouds
1032,Rassvet,RU,46.8333,40.75,66.11,55,100,9.71,overcast clouds
1033,Omboue,GA,-1.5746,9.2618,76.14,82,100,3.85,overcast clouds
1034,Auki,SB,-8.7676,160.7034,75.58,91,100,2.1,overcast clouds
1035,Hualmay,PE,-11.0964,-77.6139,60.08,85,94,12.73,overcast clouds
1036,Rawson,AR,-43.3002,-65.1023,47.08,85,98,18.39,light rain
1037,Gizo,SB,-8.103,156.8419,76.15,89,100,6.38,moderate rain
1038,Graaff-Reinet,ZA,-32.2522,24.5308,45.91,95,3,4.36,clear sky
1039,Sibolga,ID,1.7427,98.7792,83.25,74,64,6.33,broken clouds
1040,Iralaya,HN,15.0,-83.2333,80.55,80,28,5.7,scattered clouds
1041,Ostersund,SE,63.1792,14.6357,38.61,100,0,5.99,clear sky
1042,Udachnyy,RU,66.4167,112.4,28.45,73,100,17.4,overcast clouds
1043,Anshun,CN,26.25,105.9333,72.43,72,100,8.16,overcast clouds
1044,Yatou,CN,37.15,122.3833,69.24,44,0,5.73,clear sky
1045,Scarborough,GB,54.2797,-0.4044,53.91,89,96,4.79,overcast clouds
1046,Igarka,RU,67.4667,86.5833,33.73,75,100,29.33,snow
1047,Florianopolis,BR,-27.6146,-48.5012,59.63,87,70,1.01,broken clouds
1048,Wanaka,NZ,-44.7,169.15,50.14,77,87,1.03,overcast clouds
1049,Plainview,US,40.7765,-73.4673,69.51,82,0,1.99,clear sky
1050,Cap Malheureux,MU,-19.9842,57.6142,75.47,66,3,14.0,clear sky
